url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote
https://x.com/Hatuna53392979/status/1700121590262792426,https://twitter.com/Hatuna53392979/status/1700121590262792426,1700121590262792426,"Edirne sokaklarında ip satan şopar amca bagriyor:""gel vatandaş gel,alın ipi gündüz danayi gece kaynanayi"" bağlarsınız diye,bir an komik geldi çok güldüm durduramadım kendimi ",1,3,83,0,Fri Sep 08 12:19:08 +0000 2023,0,false,false
https://x.com/BARRON_75/status/1700095932035916269,https://twitter.com/BARRON_75/status/1700095932035916269,1700095932035916269,Sana mı kaldı Şopar !!!,0,0,0,0,Fri Sep 08 10:37:11 +0000 2023,0,false,true
https://x.com/Vasco38010033/status/1700081453927657853,https://twitter.com/Vasco38010033/status/1700081453927657853,1700081453927657853,@tuncsoyer Şopar ve bakteri yuvası aklı başında hiç bir aile o havuzlara bırakmaz çocuklarını,0,0,0,0,Fri Sep 08 09:39:39 +0000 2023,0,false,false
https://x.com/MZulmet/status/1699987092397330459,https://twitter.com/MZulmet/status/1699987092397330459,1699987092397330459,@abdullahciftcib Ulan bu şopar bile böleyse,0,0,0,0,Fri Sep 08 03:24:41 +0000 2023,0,false,false
https://x.com/Kisas_i_Enbiyaa/status/1699980253500748268,https://twitter.com/Kisas_i_Enbiyaa/status/1699980253500748268,1699980253500748268,@Robin_Badini @temmuz1919 Bsg şopar,0,0,4,0,Fri Sep 08 02:57:31 +0000 2023,0,false,false
https://x.com/feridekadikizi/status/1699905186364579974,https://twitter.com/feridekadikizi/status/1699905186364579974,1699905186364579974,@tradewith0z @anallikizli31 hayır kardeş roman da değil şopar,0,0,0,0,Thu Sep 07 21:59:13 +0000 2023,0,false,false
https://x.com/suslu_ufuk/status/1699898217003958297,https://twitter.com/suslu_ufuk/status/1699898217003958297,1699898217003958297,@RTElice_ Ben İstanbul'daki nüfus kaydımı seçime kadar Antalya'ya almayı düşünüyorum.  yeterki bu şopar kazansın.,0,0,0,0,Thu Sep 07 21:31:32 +0000 2023,0,false,false
https://x.com/thhewow/status/1699871170177253551,https://twitter.com/thhewow/status/1699871170177253551,1699871170177253551,Şopar suratiyla şu tweeti atmaya utanmamis ya,0,0,2,0,Thu Sep 07 19:44:03 +0000 2023,0,false,true
https://x.com/ishakaricioglu/status/1699863055562162278,https://twitter.com/ishakaricioglu/status/1699863055562162278,1699863055562162278,@zekibahce Şopar bu cislerden bişey çıkmaz,0,0,0,0,Thu Sep 07 19:11:49 +0000 2023,0,false,false
https://x.com/AmraSeldon/status/1699858471368224873,https://twitter.com/AmraSeldon/status/1699858471368224873,1699858471368224873,"Hora de sopar... 

Art © Simz 
@SimzArts  
https://t.co/XlX6vaeXjx https://t.co/T7Ed4IUlzF",0,0,0,0,Thu Sep 07 18:53:36 +0000 2023,0,false,false
https://x.com/parttimelovers2/status/1699830375047131442,https://twitter.com/parttimelovers2/status/1699830375047131442,1699830375047131442,@gizliservis06 Karagotlu şopar.,0,0,0,0,Thu Sep 07 17:01:57 +0000 2023,0,false,false
https://x.com/furdiegang/status/1699807313282928738,https://twitter.com/furdiegang/status/1699807313282928738,1699807313282928738,@Comte_dUrfa arjantinli bi şopar yapabilir böyle şeyler,0,0,0,0,Thu Sep 07 15:30:19 +0000 2023,0,false,false
https://x.com/alperrkrrali/status/1699717011314504113,https://twitter.com/alperrkrrali/status/1699717011314504113,1699717011314504113,Ahah Kayserili bir de püüüi yüz karası şopar,0,0,1,0,Thu Sep 07 09:31:29 +0000 2023,0,false,false
https://x.com/balinuzunsakal/status/1699712444359127483,https://twitter.com/balinuzunsakal/status/1699712444359127483,1699712444359127483,"@ProfesorsTeam Prof, kim ki bu at ağızlı şopar",0,1,2,1,Thu Sep 07 09:13:20 +0000 2023,0,false,false
https://x.com/_yorumcuu/status/1700296156218057190,https://twitter.com/_yorumcuu/status/1700296156218057190,1700296156218057190,@Lindaperryy Cingan pazarı  Linda yaa ,0,0,1,0,Fri Sep 08 23:52:48 +0000 2023,0,false,false
https://x.com/Nermin4159/status/1700290709968851220,https://twitter.com/Nermin4159/status/1700290709968851220,1700290709968851220,@Lindaperryy Cingan pazarı mı anqnjajj çok iyi bizim büyükler de yaramaz çocuğa cingan çocuk der nerelisin  Linda,0,0,1,0,Fri Sep 08 23:31:09 +0000 2023,0,false,false
https://x.com/absolutelyhil/status/1700264363347865749,https://twitter.com/absolutelyhil/status/1700264363347865749,1700264363347865749,okul açıldığı zaman kankiteytelışkoşkomla olan yerimize (duvar kenarı en arka)biri oturmuş olursa cingan çıkartırım,0,0,0,0,Fri Sep 08 21:46:28 +0000 2023,0,false,false
https://x.com/aftama9t/status/1700192253216502054,https://twitter.com/aftama9t/status/1700192253216502054,1700192253216502054,oglm bu kürdlerin zengin olması paso yalan amk yanımızda kürd mahallesi var adamların evlerinin dis yalıtımları yok tugla örmüslrr icten sıva yapmıslar kısın soba yakarak geciniyolar mahallede 4-5 tane lüks arac var gerisi arkası kasalı cingan arabası demir topluyolar,1,1,5,0,Fri Sep 08 16:59:55 +0000 2023,0,false,false
https://x.com/nesetilsimi/status/1700161312527913430,https://twitter.com/nesetilsimi/status/1700161312527913430,1700161312527913430,Bu yalloz cingan kadına fırsat vermedikleri için tüm türkiye adına barış mançonun ailesine teşekkürlerimi sunuyorum,0,1,12,0,Fri Sep 08 14:56:59 +0000 2023,0,false,false
https://x.com/BoyukSefa/status/1700083661477994960,https://twitter.com/BoyukSefa/status/1700083661477994960,1700083661477994960,Bi cingan nasıl bu kadar çekici olabilir aq https://t.co/QXl93ysmZx,2,2,26,0,Fri Sep 08 09:48:25 +0000 2023,2,false,false
https://x.com/dogukandgirmnci/status/1699900351527432396,https://twitter.com/dogukandgirmnci/status/1699900351527432396,1699900351527432396,Bidaha bu mahallenin elektriği giderse fena cingan çıkartırım o cocukları 2 gündür 28 saatyir yok lan bu elektrik https://t.co/slDNSU9Q6f,0,0,0,0,Thu Sep 07 21:40:01 +0000 2023,0,false,false
https://x.com/xhaqoaa/status/1699875033831629024,https://twitter.com/xhaqoaa/status/1699875033831629024,1699875033831629024,Lan besleyen ben değilim bi tane köpektapar karı 20 köpeği besliyordu beni ısırdılar Kurtuluş parkının cingan köpekleri,0,1,2,0,Thu Sep 07 19:59:24 +0000 2023,0,false,false
https://x.com/herkulolmayan/status/1699823683051585682,https://twitter.com/herkulolmayan/status/1699823683051585682,1699823683051585682,@rihanna @PUMA Yine nerden çıktın karşıma cingan,0,0,0,0,Thu Sep 07 16:35:21 +0000 2023,0,false,false
https://x.com/Emre___Can1/status/1699571356700995958,https://twitter.com/Emre___Can1/status/1699571356700995958,1699571356700995958,"@61saat En azından çingan kasa 
ayarlamamışlar Beklerdim yöneticilerden.Adam geldigine hemen pişman olmuştur",0,0,0,0,Wed Sep 06 23:52:42 +0000 2023,0,false,false
https://x.com/AndreeLenoishh/status/1699558469630587185,https://twitter.com/AndreeLenoishh/status/1699558469630587185,1699558469630587185,@b0upendza cingan kasa ford gönderseydiniz,0,1,0,0,Wed Sep 06 23:01:30 +0000 2023,0,false,false
https://x.com/sayanogluJK/status/1699424432803008954,https://twitter.com/sayanogluJK/status/1699424432803008954,1699424432803008954,Alttan yukarıya çapraz olarak atılan bir cıngan kafasıyla yerle bir etmem tahmini 1.2 saniyemi alır,0,0,3,0,Wed Sep 06 14:08:53 +0000 2023,0,false,false
https://x.com/eskizeplin/status/1699419181630845045,https://twitter.com/eskizeplin/status/1699419181630845045,1699419181630845045,@yazar1_aysen @filinta444 Derbekçi ne kıs çingan mı,0,1,1,0,Wed Sep 06 13:48:01 +0000 2023,0,false,false
https://x.com/Yasiincoban/status/1699126709037998359,https://twitter.com/Yasiincoban/status/1699126709037998359,1699126709037998359,Üzdün beni cingan gızı.... Benim kemiklerim iri bi kere,0,0,0,0,Tue Sep 05 18:25:50 +0000 2023,0,false,false
https://x.com/yoruldukqq/status/1699046167928004790,https://twitter.com/yoruldukqq/status/1699046167928004790,1699046167928004790,@kacakmevzular tek başınayken uyuz !t gibi kuyruğunu kıstırıp kenardan kenardan giden cingan kasa bu nerde görsem tanırım,0,0,7,0,Tue Sep 05 13:05:47 +0000 2023,0,false,false
https://x.com/mrtrkmn_/status/1698975223112982922,https://twitter.com/mrtrkmn_/status/1698975223112982922,1698975223112982922,"Bir , menüde ki fiyatlar ile ilgili sorun yoktu, ama canlı müzik kisi başı 15 TL diyordu, böyle söyleyince normal gelebilir belki, ama canlı müzik dedikleri cingan grubu idi yahu, garson geldiğinde dedim ki bunlar çalmasın kisi başı 20 lira verelim kabul etmedi, kalktık. ( 2021)",0,1,0,0,Tue Sep 05 08:23:53 +0000 2023,0,false,true
https://x.com/Hatice73748550/status/1698747003700703552,https://twitter.com/Hatice73748550/status/1698747003700703552,1698747003700703552,@pinar15376 Pınar yeminle kusturcan milleti bi yat uyu gız anaaaaam ne cıngan çıktın be ,0,0,0,0,Mon Sep 04 17:17:01 +0000 2023,0,false,false
https://x.com/Ergenekon3433/status/1698746142547120366,https://twitter.com/Ergenekon3433/status/1698746142547120366,1698746142547120366,"@BelginA25 İşte aydınlanma budur 
Bacım bu zürriyet Çingene topu topu %15 Türk çıkar %5'i de Ermeni Rum. Gerisi cıngan ",0,0,0,0,Mon Sep 04 17:13:36 +0000 2023,0,false,false
https://x.com/Nuri_math/status/1698720065103794311,https://twitter.com/Nuri_math/status/1698720065103794311,1698720065103794311,Kabul et yorumlarda çingan kasa ford görmeyi beklemiyordun,0,1,11,0,Mon Sep 04 15:29:58 +0000 2023,0,false,false
https://x.com/turcoel2/status/1698717224746267017,https://twitter.com/turcoel2/status/1698717224746267017,1698717224746267017,@1907sporfener @hsnksc8787 @fenerrmedya @koctracker Bu adam daha neyi bekliyor.? 1 milyon için çıngan pazarı yapıyor ☹️,0,0,0,0,Mon Sep 04 15:18:41 +0000 2023,0,false,false
https://x.com/cvtphysic/status/1698694814508646770,https://twitter.com/cvtphysic/status/1698694814508646770,1698694814508646770,Seksen yaşındaki adamların cıngan bebeleri gibi salya sümük ağlamalarının başka bi sebebi mi var,0,0,0,0,Mon Sep 04 13:49:38 +0000 2023,0,false,false
https://x.com/cryptomoniclub/status/1698658595833815200,https://twitter.com/cryptomoniclub/status/1698658595833815200,1698658595833815200,İstanbul sadece akşamları ve bazı yerleri güzel onun dışında bizim oradaki Kızılay gibi cingan çalıyor kürt oynuyor her yer birbirine gecik binalar üzerime üzerime geliyor bu ne arkadaş https://t.co/vIM2GUzrkd,0,0,1,0,Mon Sep 04 11:25:43 +0000 2023,0,false,false
https://x.com/CIMCOMAKOY_1907/status/1698608353713308087,https://twitter.com/CIMCOMAKOY_1907/status/1698608353713308087,1698608353713308087,@Alkolikyorumlar ayni cingan gibiler kimse istemiyo gidenlerde malum ya müzmin yada berdüş,0,0,0,0,Mon Sep 04 08:06:04 +0000 2023,0,false,false
https://x.com/demozen0/status/1698367285570785352,https://twitter.com/demozen0/status/1698367285570785352,1698367285570785352,@onurixxx Kısaca cingan,0,1,2,0,Sun Sep 03 16:08:09 +0000 2023,0,false,false
https://x.com/atakans__/status/1698282652330061844,https://twitter.com/atakans__/status/1698282652330061844,1698282652330061844,@sonsuzfutbtayfa cingan kasa ford bekliyodum dogru,0,0,0,0,Sun Sep 03 10:31:51 +0000 2023,0,false,false
https://x.com/XRP03212012/status/1698078457089945812,https://twitter.com/XRP03212012/status/1698078457089945812,1698078457089945812,"@karakurtebrar18 Hastir Bulgaristana cingan kilikli, tipini s... terbiyesizi",0,0,2,0,Sat Sep 02 21:00:27 +0000 2023,0,false,false
https://x.com/emrekaraj/status/1697957646702178454,https://twitter.com/emrekaraj/status/1697957646702178454,1697957646702178454,cingan kasa fordla isten almaya geldigimde tanımıyomus taklidi yaptın ya orada bi uzaklastık seninle güzelim,1,0,15,0,Sat Sep 02 13:00:24 +0000 2023,0,false,false
https://x.com/Avhilmiayvat/status/1697951177059553602,https://twitter.com/Avhilmiayvat/status/1697951177059553602,1697951177059553602,@Klopp433_ Isak i 3.5 almadık cingan pazarlığı yapıp 10 oldu bu yil ya ninoyuda 7 ye almayıp 20 olursa potansiyel yok mu nino da,0,1,0,0,Sat Sep 02 12:34:41 +0000 2023,0,false,false
https://x.com/OKocasl/status/1697684548794954097,https://twitter.com/OKocasl/status/1697684548794954097,1697684548794954097,@beka3423 @swac9999 Ya böyle asparagas işleri bırakın. Efendi  gibi çizsin hoşuma gidiyo desin tamam. İyice çingan işine çevirdiniz olayı,0,1,0,0,Fri Sep 01 18:55:12 +0000 2023,0,false,false
https://x.com/DuygusuzAlfa/status/1697678748424785934,https://twitter.com/DuygusuzAlfa/status/1697678748424785934,1697678748424785934,@DarkPhilosophy7 Herkes çevirmen olmasın yaaa biz cingan gibi büyüdük ama kitap okumak bizim de hakkımız,0,0,0,0,Fri Sep 01 18:32:09 +0000 2023,0,false,false
https://x.com/CaptainPrice81/status/1697647425370960050,https://twitter.com/CaptainPrice81/status/1697647425370960050,1697647425370960050,@TheFatok Cingan Teteye verilen paraya Zaniolo'nun maaşa zam yapıp serbest kalmayı 50 milyona çıkartsaydık keşke ag,0,0,0,0,Fri Sep 01 16:27:41 +0000 2023,0,false,false
https://x.com/iamnisa06/status/1700231770543730814,https://twitter.com/iamnisa06/status/1700231770543730814,1700231770543730814,Çıkışta çıkarıyorlardı ben de dahil etek çok kötüydü aq çingene gibi geziyorduk okulda şaka gibi,0,0,28,0,Fri Sep 08 19:36:57 +0000 2023,0,false,false
https://x.com/nesimdibuubee/status/1700228386323353694,https://twitter.com/nesimdibuubee/status/1700228386323353694,1700228386323353694,@ebupadre Aynen bizim Kırşehir mi Nevşehir mi bi mübaşir var oralı aynen çingene tip zurnacıymış ailesi djdkdldşsld,0,0,1,0,Fri Sep 08 19:23:30 +0000 2023,0,false,false
https://x.com/Canbo1907/status/1700226193478275390,https://twitter.com/Canbo1907/status/1700226193478275390,1700226193478275390,@bpthaber Hasss yallah ya çingene,0,0,0,0,Fri Sep 08 19:14:47 +0000 2023,0,false,false
https://x.com/micicindisteli/status/1700225992348909742,https://twitter.com/micicindisteli/status/1700225992348909742,1700225992348909742,Çingene Sergene kazandırmak için ürettikleri sikko bahanelerinden bıktım,0,0,1,0,Fri Sep 08 19:13:59 +0000 2023,0,false,false
https://x.com/Gotdelici31/status/1700224795516756159,https://twitter.com/Gotdelici31/status/1700224795516756159,1700224795516756159,@danjuma31 Abi dolandırmıslar cocugu sipariş ettiği soldaki eve gelen sağ cilalı çingene ayakkabısı göndermişler amkkk,0,1,0,0,Fri Sep 08 19:09:14 +0000 2023,0,false,false
https://x.com/whatdidinn/status/1700224404033028278,https://twitter.com/whatdidinn/status/1700224404033028278,1700224404033028278,Her pembe giyen barbie sanıyor  kendini.    Tek yerde pembe kullanmak güzeldir abartmayın bu kadar çingene  gibi,0,0,1,0,Fri Sep 08 19:07:41 +0000 2023,0,false,false
https://x.com/dzekob9hce/status/1700223410175959399,https://twitter.com/dzekob9hce/status/1700223410175959399,1700223410175959399,@xavibahce kurt veya cingene bunlar o zaman,0,1,0,0,Fri Sep 08 19:03:44 +0000 2023,0,false,false
https://x.com/whenebula/status/1700222355291681074,https://twitter.com/whenebula/status/1700222355291681074,1700222355291681074,Tepecikten geçerken hayatta kalmak için çingene numarası yaptım... https://t.co/6nASWOGy1W,0,1,5,0,Fri Sep 08 18:59:32 +0000 2023,0,false,false
https://x.com/inglorious_u/status/1700222023350272132,https://twitter.com/inglorious_u/status/1700222023350272132,1700222023350272132,@halil__cilli Çingene babandır. Öz balkan türküyüz biz maalesef,0,1,2,0,Fri Sep 08 18:58:13 +0000 2023,0,false,false
https://x.com/xll_mojito_llx/status/1700220499526049833,https://twitter.com/xll_mojito_llx/status/1700220499526049833,1700220499526049833,"@mustafarmagan 28.5 ne ya ‍♂️ çingene işi
Düz 50 yapsalardı.",0,0,2,0,Fri Sep 08 18:52:10 +0000 2023,0,false,false
https://x.com/ooranv2/status/1700216487439442377,https://twitter.com/ooranv2/status/1700216487439442377,1700216487439442377,@serenaysikeray bu cingene neden deport edilmiyor ?,0,0,0,0,Fri Sep 08 18:36:13 +0000 2023,0,false,false
https://x.com/tahasalamanca/status/1700212483292578089,https://twitter.com/tahasalamanca/status/1700212483292578089,1700212483292578089,cingene pazarlığı yapıp 7 ye bitirecekken transfer kapanacak mal gibi kalacaz,0,0,0,0,Fri Sep 08 18:20:19 +0000 2023,0,false,false
https://x.com/ashenoll/status/1700212052185202844,https://twitter.com/ashenoll/status/1700212052185202844,1700212052185202844,@JkliWick1903JK çocuga  şarkı yaptılar celticsde benfica altyapılı cingene daha ne diyeyim tam bizlik,0,1,2,0,Fri Sep 08 18:18:36 +0000 2023,0,false,false
https://x.com/tubatonikroos8/status/1700211534331351385,https://twitter.com/tubatonikroos8/status/1700211534331351385,1700211534331351385,@ConflictTR bide bayıl istersen koca götlü cingene,0,0,0,0,Fri Sep 08 18:16:32 +0000 2023,0,false,false
https://x.com/pareravitor/status/1700208569000292641,https://twitter.com/pareravitor/status/1700208569000292641,1700208569000292641,"listedeki 7 topçunun sadece 3'ü vitorun transferi olması dışında problem yok.

berisha ve meyer çingene başkanın akşam pazarından eli boş dönmesi sonucu rogonun paketi. burak başkanın telefonla havaalanından döndürdüğü başka topçu. 

vitorun evlatlardan bi rossi patladı",0,2,6,0,Fri Sep 08 18:04:45 +0000 2023,0,false,true
https://x.com/_sprkhrm_/status/1700202074560950651,https://twitter.com/_sprkhrm_/status/1700202074560950651,1700202074560950651,Video nun en güzel yeri Talisca nın tanrıya şükreder gibi Quaresma nın önünde diz çökmesi. Çingene çok başka bir adamdı be.,3,1,20,0,Fri Sep 08 17:38:57 +0000 2023,0,false,true
https://x.com/dilucthebald/status/1700201343841882404,https://twitter.com/dilucthebald/status/1700201343841882404,1700201343841882404,"bu nası hayat, havai fişek her gün görüyom evimizin aşağısı çingene mahallesi bize her gün düğün https://t.co/hylHLzZFsL",0,0,4,2,Fri Sep 08 17:36:03 +0000 2023,0,false,false
https://x.com/Gotdelici31/status/1700199207477367033,https://twitter.com/Gotdelici31/status/1700199207477367033,1700199207477367033,@picaanholt Abi davulcu cingene ayakkabısı yollamışlar aaqqqqq,0,0,1,0,Fri Sep 08 17:27:33 +0000 2023,0,false,false
https://x.com/quresma2345/status/1700194307146186933,https://twitter.com/quresma2345/status/1700194307146186933,1700194307146186933,@alessandro12376 @Contra1967 Kız siz kımsiniz cingene şikeden adınızı unuttum şikesaray milyonluk kadrolarınızı biraz üzücez,0,1,0,0,Fri Sep 08 17:08:05 +0000 2023,0,false,false
https://x.com/delisarayli41/status/1700193456927236190,https://twitter.com/delisarayli41/status/1700193456927236190,1700193456927236190,@yesimsalkim @BlackRazX Ay bundan çingene kebabı olur anca ,0,0,0,0,Fri Sep 08 17:04:42 +0000 2023,0,false,false
https://x.com/deli_sopar/status/1699706056430014481,https://twitter.com/deli_sopar/status/1699706056430014481,1699706056430014481,@objektifsport Tupraş hisselerini sataram ha,0,0,0,0,Thu Sep 07 08:47:57 +0000 2023,0,false,false
https://x.com/ValiBeyGeliyor/status/1699553758294716455,https://twitter.com/ValiBeyGeliyor/status/1699553758294716455,1699553758294716455,@jahreindota şopar Arif,0,0,0,0,Wed Sep 06 22:42:46 +0000 2023,0,false,false
https://x.com/ivankerimovic/status/1699543762219761693,https://twitter.com/ivankerimovic/status/1699543762219761693,1699543762219761693,@sambiyot Ülke de kız yok aq hepsi şopar olmuş...,0,0,0,0,Wed Sep 06 22:03:03 +0000 2023,0,false,false
https://x.com/_despatch/status/1699541395998961926,https://twitter.com/_despatch/status/1699541395998961926,1699541395998961926,@zaruldakbacak şopar olduktan sonra ismimizin bir önemi yok fdhghdfg,0,0,0,0,Wed Sep 06 21:53:39 +0000 2023,0,false,false
https://x.com/Pirani56425230/status/1699530027568710073,https://twitter.com/Pirani56425230/status/1699530027568710073,1699530027568710073,@Hamit96346621 @KemalBigPower @BOZK_RT @temmuz1919 Ha sittir yavsak.devsirme sopar..seningibi tr ben taaaa.,0,1,0,0,Wed Sep 06 21:08:28 +0000 2023,0,false,false
https://x.com/etkazeyrek/status/1699526868079169664,https://twitter.com/etkazeyrek/status/1699526868079169664,1699526868079169664,Şopar sevdası,1,0,3,0,Wed Sep 06 20:55:55 +0000 2023,0,false,false
